"INSEE_COM","Annee","Nb_mutations","NbMaisons","NbApparts","propmaison","propappart","PrixMoyen","Prixm2Moyen","SurfaceMoy"
"33085","2024",23,22,1,4,96,363376,3579,102
"33086","2024",2,2,0,0,100,132750,1616,84
"33087","2024",8,8,0,0,100,186500,1604,122
"33088","2024",9,9,0,0,100,172214,1941,91
"33089","2024",2,2,0,0,100,125925,1376,100
"33090","2024",28,24,4,14,86,327434,3524,95
"33093","2024",6,6,0,0,100,215617,2162,101
"33094","2024",1,1,0,0,100,45000,900,50
"33095","2024",10,10,0,0,100,139831,1442,101
"33096","2024",60,44,16,27,73,244944,2813,88
"33097","2024",67,41,26,39,61,247929,3965,66
"33098","2024",2,2,0,0,100,285850,2606,110
"33099","2024",25,25,0,0,100,343702,3335,110
"33100","2024",10,10,0,0,100,202265,2032,104
"33101","2024",11,10,1,9,91,192073,2127,102
"33102","2024",3,3,0,0,100,61031,1226,60
"33104","2024",61,55,6,10,90,229568,2648,89
"33105","2024",2,2,0,0,100,394298,2520,148
"33106","2024",11,10,1,9,91,186433,2056,93
"33108","2024",43,34,9,21,79,151403,1544,100
"33109","2024",21,21,0,0,100,241102,2677,92
"33111","2024",13,12,1,8,92,167603,1633,113
"33112","2024",3,3,0,0,100,283400,1488,176
"33113","2024",3,3,0,0,100,133333,1784,77
"33114","2024",28,14,14,50,50,130487,1946,70
"33115","2024",2,2,0,0,100,205000,1762,122
"33116","2024",2,2,0,0,100,203250,2799,72
"33117","2024",4,4,0,0,100,141900,1388,126
"33118","2024",27,27,0,0,100,341820,3257,104
"33119","2024",257,87,170,66,34,201671,3126,65
"33120","2024",17,16,1,6,94,271272,2490,117
"33121","2024",1,1,0,0,100,245000,2207,111
"33122","2024",114,110,4,4,96,390109,3602,111
"33123","2024",21,21,0,0,100,224203,2217,102
"33124","2024",9,9,0,0,100,206874,1689,118
"33125","2024",23,23,0,0,100,275443,2292,118
"33126","2024",8,8,0,0,100,243404,2742,101
"33127","2024",1,1,0,0,100,147000,860,171
"33128","2024",6,6,0,0,100,202467,1808,106
"33129","2024",1,1,0,0,100,166000,1886,88
"33130","2024",9,9,0,0,100,217032,1840,132
"33131","2024",1,1,0,0,100,1084321,5768,188
"33132","2024",3,3,0,0,100,286567,1862,147
"33134","2024",1,1,0,0,100,147000,1515,97
"33135","2024",2,2,0,0,100,283660,2208,136
"33136","2024",2,2,0,0,100,537994,2550,200
"33137","2024",7,7,0,0,100,158600,1463,111
"33138","2024",100,85,15,15,85,156252,1817,94
"33139","2024",2,2,0,0,100,161200,1418,108
"33140","2024",53,39,14,26,74,203778,2737,75
"33141","2024",7,7,0,0,100,376771,3078,120
"33142","2024",17,17,0,0,100,229388,2622,96
"33143","2024",28,26,2,7,93,244338,2248,109
"33144","2024",5,5,0,0,100,152003,1854,82
"33145","2024",8,8,0,0,100,378698,2847,129
"33146","2024",20,20,0,0,100,216534,2204,104
"33147","2024",3,3,0,0,100,185000,2011,94
"33148","2024",1,1,0,0,100,200000,1000,200
"33149","2024",1,1,0,0,100,686350,2288,300
"33150","2024",2,2,0,0,100,215035,1023,210
"33151","2024",10,10,0,0,100,116394,1263,91
"33152","2024",1,1,0,0,100,216601,3185,68
"33153","2024",3,3,0,0,100,187580,2319,112
"33154","2024",21,19,2,10,90,96733,1264,77
"33157","2024",4,4,0,0,100,214015,1724,114
"33158","2024",1,1,0,0,100,134000,1072,125
"33159","2024",30,27,3,10,90,108212,1341,81
"33160","2024",4,4,0,0,100,198000,1668,105
"33161","2024",10,10,0,0,100,169628,2095,102
"33162","2024",314,127,187,60,40,247073,3524,71
"33163","2024",2,2,0,0,100,217000,1598,125
"33164","2024",15,15,0,0,100,223826,2016,112
"33165","2024",41,23,18,44,56,269813,3213,83
"33166","2024",5,5,0,0,100,98000,1456,73
"33167","2024",146,82,64,44,56,255110,3337,77
"33168","2024",6,6,0,0,100,250768,1755,132
"33169","2024",1,1,0,0,100,119900,1499,80
"33170","2024",12,12,0,0,100,187335,1441,128
"33171","2024",2,2,0,0,100,96000,1187,80
"33172","2024",3,3,0,0,100,159100,1049,153
"33173","2024",2,2,0,0,100,302036,3414,108
"33174","2024",13,12,1,8,92,270123,2190,127
"33175","2024",2,2,0,0,100,153500,2082,74
"33176","2024",1,1,0,0,100,95000,2375,40
"33177","2024",35,31,4,11,89,224060,2515,100
"33178","2024",4,4,0,0,100,210560,1914,110
"33179","2024",35,27,8,23,77,203069,2300,88
"33181","2024",1,1,0,0,100,250000,3125,80
"33182","2024",16,16,0,0,100,258239,2105,119
"33183","2024",12,12,0,0,100,210094,2357,90
"33184","2024",7,7,0,0,100,91339,1236,79
"33185","2024",16,11,5,31,69,197551,2267,96
"33186","2024",9,9,0,0,100,146167,1186,125
"33187","2024",13,9,4,31,69,170037,1611,114
"33188","2024",1,1,0,0,100,220000,1913,115
"33189","2024",4,3,1,25,75,178100,1452,133
"33190","2024",5,5,0,0,100,103720,1406,78
"33191","2024",7,7,0,0,100,207557,2125,92
"33192","2024",286,109,177,62,38,269909,3736,73
"33193","2024",19,19,0,0,100,243444,2719,91
"33194","2024",5,5,0,0,100,178000,2046,86
"33195","2024",13,13,0,0,100,133613,1259,114
"33196","2024",1,1,0,0,100,275000,1447,190
"33197","2024",4,4,0,0,100,245253,2023,126
"33198","2024",18,18,0,0,100,148846,1915,81
"33199","2024",257,204,53,21,79,398982,4675,87
"33200","2024",152,78,74,49,51,289157,3602,79
"33201","2024",5,5,0,0,100,138555,1800,98
"33202","2024",12,11,1,8,92,263819,2715,101
"33203","2024",97,72,25,26,74,241294,3677,70
"33204","2024",4,4,0,0,100,169796,1449,124
"33205","2024",6,6,0,0,100,275105,1916,135
"33206","2024",9,9,0,0,100,179350,2179,91
"33207","2024",53,53,0,0,100,272038,2654,106
"33208","2024",13,13,0,0,100,149869,2137,83
"33209","2024",1,1,0,0,100,120000,1034,116
"33210","2024",2,2,0,0,100,135000,1899,84
"33211","2024",4,4,0,0,100,325650,3087,128
"33212","2024",2,2,0,0,100,93250,1270,74
"33213","2024",36,25,11,31,69,351107,3164,103
"33214","2024",216,138,78,36,64,321007,5518,59
"33215","2024",2,2,0,0,100,173500,969,209
"33216","2024",1,1,0,0,100,75000,893,84
"33218","2024",11,11,0,0,100,141295,1379,104
"33219","2024",17,15,2,12,88,252915,2407,111
"33220","2024",18,17,1,6,94,184335,2214,93
"33221","2024",9,9,0,0,100,179888,1822,103
"33222","2024",3,3,0,0,100,178733,1989,87
"33223","2024",4,4,0,0,100,119936,1403,88
"33225","2024",22,20,2,9,91,239674,2303,108
"33226","2024",28,24,4,14,86,201077,2170,98
"33227","2024",84,48,36,43,57,146020,2098,74
"33228","2024",9,9,0,0,100,209533,1845,115
"33229","2024",87,66,21,24,76,356607,4554,81
"33230","2024",9,9,0,0,100,205390,1835,115
"33232","2024",1,1,0,0,100,150000,1786,84
"33233","2024",21,18,3,14,86,187591,1900,98
"33234","2024",29,26,3,10,90,461401,3784,119
"33235","2024",3,3,0,0,100,165667,1284,140
"33236","2024",124,95,29,23,77,977025,10071,95
"33237","2024",6,6,0,0,100,243735,1840,140
"33238","2024",68,66,2,3,97,344866,3494,99
"33239","2024",4,4,0,0,100,174500,1990,84
"33240","2024",79,69,10,13,87,163800,1920,88
"33241","2024",9,9,0,0,100,226520,2095,115
"33242","2024",3,3,0,0,100,200000,1528,128
"33243","2024",309,197,112,36,64,193669,2529,79
"33244","2024",3,3,0,0,100,209667,2188,95
"33245","2024",3,3,0,0,100,456050,2868,147
"33246","2024",2,2,0,0,100,118540,1206,114
"33248","2024",15,13,2,13,87,229629,2368,97
"33249","2024",186,68,118,63,37,174402,2619,68
"33250","2024",2,2,0,0,100,150000,1463,114
"33251","2024",2,2,0,0,100,246475,2325,106
"33252","2024",1,1,0,0,100,105000,929,113
"33253","2024",8,7,1,12,88,326977,2365,127
"33254","2024",6,6,0,0,100,213833,1576,137
"33255","2024",1,1,0,0,100,220000,1222,180
"33256","2024",48,41,7,15,85,266612,2806,96
"33257","2024",4,4,0,0,100,274075,2502,110
"33258","2024",3,3,0,0,100,191517,1788,144
"33259","2024",18,17,1,6,94,200472,2087,98
"33260","2024",7,7,0,0,100,481706,5284,121
"33261","2024",8,8,0,0,100,176105,1469,118
"33262","2024",32,30,2,6,94,260216,2566,102
"33263","2024",3,3,0,0,100,298000,3541,86
"33264","2024",6,6,0,0,100,165908,1756,95
"33266","2024",3,2,1,33,67,204400,3170,75
"33268","2024",29,29,0,0,100,212532,2291,103
"33269","2024",5,5,0,0,100,187265,1787,98
"33270","2024",2,2,0,0,100,189500,2034,97
"33271","2024",2,2,0,0,100,229750,2106,110
"33272","2024",8,8,0,0,100,240888,2068,116
"33273","2024",63,42,21,33,67,325723,3703,90
"33274","2024",28,26,2,7,93,391990,3402,115
"33275","2024",2,2,0,0,100,277450,2274,122
"33276","2024",2,2,0,0,100,267100,1682,141
"33279","2024",7,7,0,0,100,212707,1971,119
"33280","2024",5,5,0,0,100,207596,1539,138
"33281","2024",883,310,573,65,35,275169,3695,75
"33282","2024",3,3,0,0,100,150000,2187,79
"33283","2024",3,3,0,0,100,186000,1464,138
"33284","2024",91,82,9,10,90,356023,3751,96
"33285","2024",5,5,0,0,100,172328,1730,104
"33287","2024",2,2,0,0,100,205450,1596,112
"33288","2024",4,4,0,0,100,227000,2088,112
"33289","2024",21,19,2,10,90,198765,2034,107
"33290","2024",10,9,1,10,90,274744,1856,155
"33293","2024",29,23,6,21,79,302301,2820,103
"33294","2024",3,3,0,0,100,206433,1843,117
"33296","2024",14,14,0,0,100,153711,1652,92
"33297","2024",17,17,0,0,100,255348,2493,106
"33298","2024",13,13,0,0,100,327014,3005,94
"33299","2024",1,1,0,0,100,211000,1918,110
"33300","2024",10,10,0,0,100,224682,2660,82
"33301","2024",2,2,0,0,100,130000,1038,144
"33302","2024",2,2,0,0,100,240500,2748,88
"33303","2024",7,7,0,0,100,278671,2179,112
"33304","2024",1,1,0,0,100,390000,2600,150
"33305","2024",5,5,0,0,100,226600,2183,93
"33306","2024",5,5,0,0,100,230085,1853,146
"33307","2024",16,16,0,0,100,202134,1907,107
"33308","2024",2,2,0,0,100,96400,845,134
"33309","2024",4,4,0,0,100,198488,1566,118
"33310","2024",1,1,0,0,100,255000,2073,123
"33311","2024",12,8,4,33,67,172001,2224,78
"33312","2024",104,80,24,23,77,281724,3121,92
"33314","2024",56,49,7,12,88,161907,2016,87
"33315","2024",14,14,0,0,100,139317,1418,105
"33316","2024",11,11,0,0,100,173701,1427,126
"33317","2024",7,7,0,0,100,277332,3205,107
"33318","2024",588,333,255,43,57,307278,3840,81
"33319","2024",6,6,0,0,100,184377,1796,96
"33320","2024",8,8,0,0,100,229125,2643,98
"33321","2024",18,18,0,0,100,241374,2228,108
"33322","2024",45,44,1,2,98,383464,3356,116
"33323","2024",1,1,0,0,100,362000,1326,273
"33324","2024",76,43,33,43,57,115021,1455,77
"33325","2024",7,7,0,0,100,207586,2026,102
"33326","2024",1,1,0,0,100,143000,2383,60
"33327","2024",24,23,1,4,96,211142,2333,92
"33328","2024",5,5,0,0,100,155640,1567,102
"33329","2024",1,1,0,0,100,199500,1995,100
"33330","2024",40,38,2,5,95,349943,3200,110
"33331","2024",3,3,0,0,100,149127,2000,73
"33332","2024",10,10,0,0,100,188240,1618,111
"33333","2024",23,22,1,4,96,401372,4408,92
"33334","2024",24,22,2,8,92,217862,2410,101
"33335","2024",4,4,0,0,100,296638,2860,106
"33336","2024",16,15,1,6,94,135355,1429,98
"33337","2024",33,31,2,6,94,170148,1576,115
"33339","2024",15,14,1,7,93,223997,2520,89
"33341","2024",12,12,0,0,100,244298,2059,122
"33342","2024",9,9,0,0,100,163778,1453,111
"33343","2024",7,7,0,0,100,198001,1944,103
"33344","2024",5,5,0,0,100,150700,1500,108
"33345","2024",2,2,0,0,100,352965,1932,181
"33346","2024",3,3,0,0,100,108667,1671,72
"33347","2024",2,2,0,0,100,137500,1018,124
"33348","2024",10,10,0,0,100,164083,1799,94
"33349","2024",12,12,0,0,100,485927,3391,137
"33350","2024",19,18,1,5,95,171134,1898,94
"33351","2024",12,12,0,0,100,130471,1369,103
"33352","2024",41,38,3,7,93,133732,1392,101
"33353","2024",1,1,0,0,100,270000,2015,134
"33354","2024",1,1,0,0,100,398360,2371,168
"33355","2024",12,12,0,0,100,246065,2385,97
"33356","2024",1,1,0,0,100,140500,1405,100
"33357","2024",17,17,0,0,100,276973,2520,108
"33358","2024",3,3,0,0,100,193133,1873,105
"33360","2024",4,4,0,0,100,147375,1288,113
"33361","2024",3,3,0,0,100,158333,2338,69
"33362","2024",10,10,0,0,100,159800,2187,76
"33363","2024",33,31,2,6,94,300233,3125,96
"33364","2024",4,4,0,0,100,220700,1694,134
"33366","2024",122,85,37,30,70,215543,2622,84
"33367","2024",4,4,0,0,100,191575,2105,92
"33369","2024",3,3,0,0,100,272753,1939,136
"33370","2024",2,2,0,0,100,138100,1345,104
"33372","2024",2,2,0,0,100,110000,788,141
"33373","2024",8,8,0,0,100,154338,1606,99
"33374","2024",9,9,0,0,100,180708,1395,133
"33375","2024",2,2,0,0,100,339185,3097,107
"33376","2024",42,38,4,10,90,473721,3883,125
"33377","2024",1,1,0,0,100,222653,1855,120
"33378","2024",10,10,0,0,100,128972,1388,92
"33379","2024",1,1,0,0,100,450000,4412,102
"33380","2024",24,24,0,0,100,129238,1297,105
"33381","2024",28,27,1,4,96,291382,3106,98
"33382","2024",8,8,0,0,100,202938,1584,138
"33383","2024",4,4,0,0,100,149750,1306,103
"33384","2024",4,4,0,0,100,306125,2864,103
"33385","2024",5,5,0,0,100,223960,2440,102
"33386","2024",2,2,0,0,100,254390,2144,116
"33387","2024",16,16,0,0,100,171069,1753,103
"33388","2024",4,4,0,0,100,236390,2013,114
"33389","2024",29,28,1,3,97,159942,1700,105
"33390","2024",3,3,0,0,100,233185,2337,100
"33391","2024",3,3,0,0,100,133667,1577,90
"33392","2024",7,7,0,0,100,226829,1870,125
"33393","2024",43,40,3,7,93,189353,2092,103
"33394","2024",11,11,0,0,100,493864,3065,145
"33395","2024",14,14,0,0,100,140932,1677,82
"33396","2024",2,2,0,0,100,342020,3504,84
"33397","2024",19,17,2,11,89,309406,3002,104
"33399","2024",1,1,0,0,100,754950,4339,174
"33400","2024",4,4,0,0,100,299730,1767,164
"33401","2024",2,2,0,0,100,247350,1798,133
"33402","2024",37,21,16,43,57,82804,1089,75
"33404","2024",1,1,0,0,100,140000,693,202
"33405","2024",5,5,0,0,100,131600,1195,112
"33406","2024",5,5,0,0,100,195800,1922,88
"33407","2024",8,8,0,0,100,264291,2592,106
"33408","2024",1,1,0,0,100,331100,2365,140
"33411","2024",1,1,0,0,100,126000,1312,96
"33412","2024",10,10,0,0,100,187608,2009,94
"33413","2024",14,14,0,0,100,276583,2472,112
"33414","2024",3,3,0,0,100,221667,2103,114
"33415","2024",26,18,8,31,69,216569,2514,84
"33416","2024",8,8,0,0,100,190138,1857,100
"33417","2024",25,23,2,8,92,291683,2991,99
"33418","2024",6,6,0,0,100,283608,1970,155
"33421","2024",2,1,1,50,50,463235,1866,208
"33422","2024",95,55,40,42,58,314884,3621,88
"33423","2024",4,3,1,25,75,160625,1975,78
"33424","2024",59,50,9,15,85,191667,2154,92
"33425","2024",13,11,2,15,85,255767,2687,104
"33426","2024",3,3,0,0,100,405333,3376,98
"33427","2024",1,1,0,0,100,93000,795,117
"33428","2024",2,2,0,0,100,147000,1726,88
"33429","2024",4,4,0,0,100,110500,1419,98
"33431","2024",1,1,0,0,100,321775,2873,112
"33432","2024",1,1,0,0,100,244650,2522,97
"33433","2024",62,56,6,10,90,253069,2790,94
"33434","2024",22,14,8,36,64,163295,2435,70
"33435","2024",26,17,9,35,65,174705,1961,94
"33436","2024",8,8,0,0,100,266987,2251,126
"33437","2024",30,30,0,0,100,215917,2301,99
"33438","2024",20,20,0,0,100,248445,2393,104
"33439","2024",17,17,0,0,100,201162,2048,98
"33441","2024",22,12,10,45,55,139750,1850,77
"33442","2024",6,6,0,0,100,92183,1377,72
"33443","2024",2,2,0,0,100,204151,1933,125
"33444","2024",1,1,0,0,100,139000,1241,112
"33445","2024",4,4,0,0,100,224175,1732,124
"33447","2024",19,19,0,0,100,138205,1581,90
"33448","2024",22,20,2,9,91,299616,3537,89
"33449","2024",283,213,70,25,75,342995,3647,96
"33450","2024",2,2,0,0,100,117476,1016,128
"33451","2024",7,7,0,0,100,237910,2801,116
"33452","2024",5,5,0,0,100,294220,2855,100
"33453","2024",1,1,0,0,100,90000,804,112
"33454","2024",11,11,0,0,100,420462,3773,117
"33456","2024",6,6,0,0,100,160408,1311,124
"33457","2024",1,1,0,0,100,405000,3092,131
"33458","2024",8,8,0,0,100,160062,1568,110
"33459","2024",1,1,0,0,100,334000,2369,141
"33460","2024",4,4,0,0,100,156912,1980,82
"33461","2024",3,3,0,0,100,458550,2190,193
"33462","2024",4,4,0,0,100,249500,1969,126
"33463","2024",16,16,0,0,100,155618,1763,88
"33464","2024",2,2,0,0,100,182500,1494,121
"33465","2024",9,9,0,0,100,233811,2489,93
"33466","2024",54,17,37,69,31,134551,2448,56
"33467","2024",2,2,0,0,100,382800,3218,118
"33468","2024",2,2,0,0,100,380500,2374,149
"33470","2024",3,3,0,0,100,196333,2037,101
"33471","2024",6,6,0,0,100,197787,1819,108
"33472","2024",2,2,0,0,100,202952,2182,95
"33473","2024",36,31,5,14,86,172743,2069,88
"33474","2024",37,37,0,0,100,338511,2992,115
"33476","2024",12,12,0,0,100,156796,1574,112
"33477","2024",14,10,4,29,71,136299,1619,84
"33478","2024",58,43,15,26,74,116813,1586,72
"33480","2024",8,8,0,0,100,211762,2818,82
"33481","2024",2,2,0,0,100,169750,1970,86
"33482","2024",2,2,0,0,100,207500,1011,206
"33483","2024",36,36,0,0,100,379934,2870,129
"33484","2024",17,17,0,0,100,205919,2383,88
"33485","2024",21,21,0,0,100,247297,2297,108
"33486","2024",2,2,0,0,100,173500,1656,101
"33487","2024",4,4,0,0,100,289750,2463,111
"33488","2024",1,1,0,0,100,178660,1985,90
"33489","2024",5,5,0,0,100,256402,2100,122
"33490","2024",24,22,2,8,92,203086,2282,90
"33491","2024",3,3,0,0,100,301217,1792,167
"33492","2024",27,23,4,15,85,167279,1747,98
"33493","2024",7,7,0,0,100,105557,1058,107
"33494","2024",9,9,0,0,100,403003,3290,123
"33496","2024",15,14,1,7,93,296293,2982,100
"33498","2024",76,73,3,4,96,328215,3299,104
"33499","2024",3,3,0,0,100,294863,1996,143
"33500","2024",1,1,0,0,100,250667,1393,180
"33501","2024",28,27,1,4,96,308934,3076,106
"33502","2024",3,3,0,0,100,169000,1751,90
"33503","2024",4,4,0,0,100,300082,3002,100
"33504","2024",5,5,0,0,100,225601,2491,93
"33505","2024",6,6,0,0,100,204406,2205,97
"33506","2024",14,14,0,0,100,191335,1449,134
"33507","2024",3,3,0,0,100,199267,1761,112
"33508","2024",9,9,0,0,100,264833,2113,129
"33509","2024",6,6,0,0,100,315477,2308,130
"33511","2024",6,6,0,0,100,198604,2324,108
"33512","2024",5,5,0,0,100,154806,1455,110
"33513","2024",2,2,0,0,100,72500,1117,66
"33514","2024",95,53,42,44,56,259052,4322,64
"33515","2024",1,1,0,0,100,210000,2258,93
"33516","2024",4,4,0,0,100,171065,1408,103
"33517","2024",17,17,0,0,100,268681,2378,112
"33518","2024",2,2,0,0,100,437500,3997,120
"33519","2024",99,77,22,22,78,312512,3480,92
"33520","2024",2,2,0,0,100,153500,1182,158
"33521","2024",9,9,0,0,100,249985,2464,96
"33522","2024",526,179,347,66,34,248522,4036,63
"33523","2024",14,14,0,0,100,229813,2059,116
"33524","2024",3,3,0,0,100,299017,3014,103
"33525","2024",14,14,0,0,100,226858,2336,102
"33527","2024",101,71,30,30,70,347047,4329,84
"33528","2024",4,2,2,50,50,308975,2448,122
"33529","2024",360,234,126,35,65,555405,6104,86
"33530","2024",6,6,0,0,100,203142,2050,97
"33531","2024",1,1,0,0,100,230000,2556,90
"33532","2024",3,3,0,0,100,259367,2166,135
"33533","2024",35,33,2,6,94,190654,2452,81
"33534","2024",8,8,0,0,100,169752,2318,91
"33535","2024",35,34,1,3,97,357120,3196,112
"33536","2024",3,3,0,0,100,226943,2457,93
"33537","2024",2,2,0,0,100,188652,2188,106
"33538","2024",10,10,0,0,100,204340,1483,130
"33539","2024",37,30,7,19,81,231142,2375,98
"33540","2024",48,47,1,2,98,286925,3825,81
"33541","2024",8,8,0,0,100,204989,2522,82
"33542","2024",6,6,0,0,100,193559,1989,106
"33543","2024",10,10,0,0,100,223695,2205,101
"33544","2024",60,34,26,43,57,180584,2845,65
"33545","2024",18,18,0,0,100,170426,2404,87
"33546","2024",2,2,0,0,100,165000,1619,101
"33547","2024",11,10,1,9,91,200336,1839,111
